,id,retweet_count,date_created,tweet,clean_tweet,topic
1990,1508589259741093894,38,2022-03-28 23:38:02+00:00,b'RT @niehaus_carl: Nothing surprising. I have learnt not to expect anything different from our captured courts. \n\nhttps://t.co/H8TvnwgOw8',nothing surprising learnt expect anything different captured courts,9
1991,1508589195396329472,820,2022-03-28 23:37:47+00:00,"b'RT @SunflowerSrina: \xe2\x80\x9cWe will continue to have Indian friends, we will continue to have Coloured friends, we will continue to have White fri\xe2\x80\xa6'",continue indian friends continue coloured friends continue white,7
1992,1508589175125475330,0,2022-03-28 23:37:42+00:00,"b'@GingerSnapKid You may also want to look into the International Baptist Convention (churches in Europe, South Ameri\xe2\x80\xa6 https://t.co/e4mdTlfCT5'",also want look international baptist convention churches europe south ameri,7
1993,1508589120767111170,403,2022-03-28 23:37:29+00:00,"b'RT @lasizwe: If the Oscars were in South Africa, this would be Lupita at the Oscar\xe2\x80\x99s AfterParty \n\n#Lupita #oscars https://t.co/FsOvu93IaJ'",oscars south africa would lupita oscar afterparty lupita oscars,7
1994,1508589050881400835,21,2022-03-28 23:37:12+00:00,b'RT @Jade17949898: @ARMYCensus Please include South Africa and other African Countries \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c #BtsSouthAfrica #SArmy https://t.co/MWRfS0JwQF',please include south africa african countries btssouthafrica sarmy,4
1995,1508589048146890752,4,2022-03-28 23:37:11+00:00,b'RT @16thOctPal: Pro-Palestine activists in South Africa organized many activities over weekend to express their solidarity with the Palesti\xe2\x80\xa6',palestine activists south africa organized many activities weekend express solidarity palesti,3
1996,1508589046657822721,0,2022-03-28 23:37:11+00:00,b'@Zendaya4274 @MrStochastic @QuishaSalina @PriceOfMetal Rwanda South Africa?',rwanda south africa,0
1997,1508589035933278210,15,2022-03-28 23:37:09+00:00,b'RT @PalestineCultu1: Pro-Palestine activists in South Africa organized many activities over the weekend to express their solidarity with th\xe2\x80\xa6',palestine activists south africa organized many activities weekend express solidarity,3
1998,1508588923705970691,0,2022-03-28 23:36:42+00:00,b'America spends billions on weapons and they have millions of poor people struggling.. South Africa spends millions\xe2\x80\xa6 https://t.co/9lysm3HYl4',america spends billions weapons millions poor people struggling south africa spends millions,2
1999,1508588904517091341,445,2022-03-28 23:36:37+00:00,"b'RT @ThatEricAlper: In 2006, Jay Z visited South Africa and these children showed him the 6 miles they had to walk every day to get drinkabl\xe2\x80\xa6'",visited south africa children showed miles walk every drinkabl,5
2000,1508588771104772100,0,2022-03-28 23:36:05+00:00,b'Chair Plastic fuchsia mobile South HDD Shoes Computer magnetic Africa benchmark Accounts https://t.co/y5CRcdDxEY',chair plastic fuchsia mobile south shoes computer magnetic africa benchmark accounts,9
2001,1508588739236356099,205,2022-03-28 23:35:58+00:00,"b'RT @ProgIntl: BREAKING: The Government of Mexico @GobiernoMX publicly rejects the US-EU ""compromise"" TRIPS waiver on Covid-19 vaccines, ins\xe2\x80\xa6'",breaking government mexico publicly rejects compromise trips waiver covid vaccines,8
2002,1508588722459131917,1,2022-03-28 23:35:54+00:00,b'RT @AlkalineAlibamu: @OfFrantz @ChezCharde @masharn_lewis Are you inferring that the 100+ million so-called descendants of West African sla\xe2\x80\xa6',inferring million called descendants west african,9
2003,1508588693191282690,31,2022-03-28 23:35:47+00:00,"b""RT @DrWillFowlds: 'The World Bank has issued the world's first wildlife conservation bond, raising $150 million to help efforts to increase\xe2\x80\xa6""",world bank issued world first wildlife conservation bond raising million help efforts increase,2
2004,1508588689231908866,179,2022-03-28 23:35:46+00:00,b'RT @MazherArshad: Superb video this from India vs South Africa thriller. #CWC22  https://t.co/MGR28Lm8lB',superb video india south africa thriller,1
2005,1508588573934514182,10,2022-03-28 23:35:18+00:00,b'RT @SakSGhai: How does social media impact well-being in the majority of the world\xe2\x80\x99s adolescent population?\n\nWe review five regions in the\xe2\x80\xa6',social media impact well majority world adolescent population review five regions,0
2006,1508588516749553673,0,2022-03-28 23:35:05+00:00,b'Resource Description Framework &gt; Scalable Vector Graphics &gt; Web page &gt; PHP &gt; Software bug &gt; Human spaceflight &gt; Sou\xe2\x80\xa6 https://t.co/OmrWCKNOpn',resource description framework scalable vector graphics page software human spaceflight,7
2007,1508588465986076678,463,2022-03-28 23:34:53+00:00,"b'RT @cnhizwa: Good morning @CCCZimbabwe , we have been abused by @ZBCNewsonline and Zimpapers for over 42 years why cant fund our own media\xe2\x80\xa6'",good morning abused zimpapers years cant fund media,3
2008,1508588399250526208,0,2022-03-28 23:34:37+00:00,b'@AntoGriezmann @StadePM @equipedefrance South Africa is coming there just to swap T-shirts\xf0\x9f\x98\x8c #BafanaBafana #bafanavfrance',south africa coming swap shirts bafanabafana bafanavfrance,2
2009,1508588364974411785,1,2022-03-28 23:34:29+00:00,"b'RT @JadeDaGem: im looking at my website analytics &amp; just this morning I\xe2\x80\x99ve had website visits from Egypt, Turkey, Germany, Australia, South\xe2\x80\xa6'",looking website analytics morning website visits egypt turkey germany australia south,2
2010,1508588359572201476,0,2022-03-28 23:34:27+00:00,b'Okay yes and no even in the same elementary school there were very different teaching styles so like my sister knew\xe2\x80\xa6 https://t.co/icwbHfQYba',okay even elementary school different teaching styles like sister knew,4
2011,1508588309949423624,234,2022-03-28 23:34:15+00:00,"b'RT @BenjaminNorton: While Western powers impose sanctions on Russia, many countries in the Global South blame the US and NATO for the Ukrai\xe2\x80\xa6'",western powers impose sanctions russia many countries global south blame nato ukrai,1
2012,1508588261559746564,112,2022-03-28 23:34:04+00:00,b'RT @gauthie74757302: Gorgeous landscape of Cape Town at sunrise in South Africa \xf0\x9f\x87\xbf\xf0\x9f\x87\xa6\xf0\x9f\x96\xa4\xf0\x9f\x92\x9b\xf0\x9f\x92\x9a\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x99 https://t.co/23zsAYo6Cp',gorgeous landscape cape town sunrise south africa,5
2013,1508588250780291084,4,2022-03-28 23:34:01+00:00,"b'RT @UTKHerbarium: This species is Leptodon Smithii, it has a range that includes Europe, the Canary Islands, Central, East, and South Afric\xe2\x80\xa6'",species leptodon smithii range includes europe canary islands central east south afric,0
2014,1508588227405434882,24,2022-03-28 23:33:56+00:00,"b""RT @sepedirock: They came to South Africa empty handed but now they're all over driving bicycles , where did they bought them ?\nThese illeg\xe2\x80\xa6""",came south africa empty handed driving bicycles bought nthese illeg,2
2015,1508588194903777281,820,2022-03-28 23:33:48+00:00,"b'RT @SunflowerSrina: \xe2\x80\x9cWe will continue to have Indian friends, we will continue to have Coloured friends, we will continue to have White fri\xe2\x80\xa6'",continue indian friends continue coloured friends continue white,7
2016,1508588043925856257,0,2022-03-28 23:33:12+00:00,"b'@21nfreedman @guardian Most Russians, China, India, Middle East, Africa,Brazil and South East Asia.'",russians china india middle east africa brazil south east asia,5
2017,1508588018692759554,45,2022-03-28 23:33:06+00:00,"b'RT @huszle: President Cyril Ramaphosa,ANC, Chiefs, Stuart Baxter &amp; Bafana Bafana are the most useless most useless things in South Africa.\xe2\x80\xa6'",president cyril ramaphosa chiefs stuart baxter bafana bafana useless useless things south africa,1
2018,1508587987134824449,320,2022-03-28 23:32:58+00:00,"b'RT @TheAfrican_Hub: In 2006, Jay Z visited Angola and South Africa. He realized that some children in those countries take a long walk to g\xe2\x80\xa6'",visited angola south africa realized children countries take long walk,0
2019,1508587950162026503,0,2022-03-28 23:32:50+00:00,"b'@StarArcady Want the U.S. Presidents tried in international court, sure, but that will not happen without global re\xe2\x80\xa6 https://t.co/VF7CqKO1sa'",want presidents tried international court sure happen without global,1
2020,1508587948962463747,133,2022-03-28 23:32:49+00:00,"b'RT @Thobeka_Rare: They got what they want. 4 men beating up a black woman, a communicator. They continue with their lives as if nothing hap\xe2\x80\xa6'",want beating black woman communicator continue lives nothing,8
2021,1508587936522117125,18,2022-03-28 23:32:46+00:00,b'RT @MzwaneleManyi: South Africa is living a lie and led by LIARS.',south africa living liars,9
2022,1508587914451730432,78,2022-03-28 23:32:41+00:00,b'RT @kairos_stepmom: Give South Africa a much needed bath. Retweet if you agree.  #nhlanhla_lux https://t.co/bidyPg4Z4S',give south africa much needed bath retweet agree nhlanhla,3
2023,1508587892842577922,97,2022-03-28 23:32:36+00:00,"b'RT @SunflowerSrina: \xe2\x80\x9cWith or without Lux, this revolution will continue &amp; the people of South Africa WILL RISE\xe2\x80\x9d #nhlanhla_lux #OperationDud\xe2\x80\xa6'",cwith without revolution continue people south africa rise nhlanhla operationdud,5
2024,1508587853298679822,0,2022-03-28 23:32:27+00:00,"b""@TheDustyBC Dusty can you please help me with some xrp I'm begging you I'm from south Africa and can't afford more than 200""",dusty please help begging south africa afford,2
2025,1508587747199664141,110,2022-03-28 23:32:01+00:00,"b'RT @DonaldBKipkorir: Where in the world is a Vice President rude &amp; condescending to the President? Who has ever heard of the VPs of Uganda,\xe2\x80\xa6'",world vice president rude condescending president ever heard uganda,3
2026,1508587613078310917,0,2022-03-28 23:31:29+00:00,"b""South Africa's maize harvest to drop 10% this year\nhttps://t.co/cHqlGL7Epe\n#nft #tezos""",south africa maize harvest drop year tezos,4
2027,1508587593713307661,1,2022-03-28 23:31:25+00:00,b'RT @Greg0706: IOL | South Africa\xe2\x80\x99s ANC appoints corruption busters into its disciplinary body. https://t.co/AhnjklwFX3',south africa appoints corruption busters disciplinary body,6
2028,1508587500364869633,2,2022-03-28 23:31:02+00:00,"b'While Western powers impose sanctions on Russia, many countries in the Global South blame the US and NATO for the U\xe2\x80\xa6 https://t.co/xToNeWm5eP'",western powers impose sanctions russia many countries global south blame nato,1
2029,1508587418043109377,1,2022-03-28 23:30:43+00:00,"b""RT @NEILSHOTDEALS: Check out South Africa SA #Rugby  Men's Size Extra Large #Springboks Brand Brand New #SARugby https://t.co/9Shoxqyt1x vi\xe2\x80\xa6""",check south africa rugby size extra large springboks brand brand sarugby,2
2030,1508587405523271687,0,2022-03-28 23:30:40+00:00,b'@NotEngxge @iiivaxelviii Newsflash: It does! Racism = discrimination against an individual or group based on race/e\xe2\x80\xa6 https://t.co/K2Av4uuQdt',newsflash racism discrimination individual group based race,2
2031,1508587394748059649,0,2022-03-28 23:30:37+00:00,"b""South Africa's modern-era buildings are beginning to transform the skylines as they continue to develop an architec\xe2\x80\xa6 https://t.co/Q2kSgoyiWY""",south africa modern buildings beginning transform skylines continue develop architec,9
2032,1508587349323784193,0,2022-03-28 23:30:26+00:00,b'@RealMohale @CAF_Online @NGSuperEagles @ghanafaofficial We will our brother from south Africa',brother south africa,1
2033,1508587319573504002,4,2022-03-28 23:30:19+00:00,"b'RT @SamRowlands_: \xf0\x9f\x9a\xb6@RotaryLlandudno are running a sponsored walk around Llandudno\xe2\x80\x99s Great Orme on Sunday, 17th April.\xc2\xa0\n\xc2\xa0\n\xf0\x9f\x91\x8f The proceeds are\xe2\x80\xa6'",running sponsored walk around llandudno great orme sunday april proceeds,6
2034,1508587302267678720,148,2022-03-28 23:30:15+00:00,b'RT @Africa4Pal: South Africa at the United Nations: Israel reminds us of Apartheid \n\n#ApartheidIsrael https://t.co/i7vAsMGlFU',south africa united nations israel reminds apartheid apartheidisrael,8
2035,1508587270491840513,0,2022-03-28 23:30:08+00:00,b'Heather Knight is hoping to avoid another nail-biting finish when England take on South Africa in the semi-finals o\xe2\x80\xa6 https://t.co/wxsXSyNo3O',heather knight hoping avoid another nail biting finish england take south africa semi finals,8
2036,1508587256344453126,0,2022-03-28 23:30:04+00:00,"b'@Chris181181 @Clair12556106 The first pic is a copper mine in South Africa, second a copper mine in Congo and the t\xe2\x80\xa6 https://t.co/Wq9SXs7MiN'",first copper mine south africa second copper mine congo,5
2037,1508587247184007169,6,2022-03-28 23:30:02+00:00,b'RT @chriscartw83: Highest temperatures today\n\n45.5 Pakistan\n43 Mali India\n42 Senegal  \n41 South Africa Chad \n40 Nigeria  Cameroon Burkina F\xe2\x80\xa6',highest temperatures today pakistan mali india senegal south africa chad nigeria cameroon burkina,6
2038,1508587246362013696,0,2022-03-28 23:30:02+00:00,b'Amapiano: South Africa\xe2\x80\x99s music gift to the\xc2\xa0globe https://t.co/47TIAz0Itp',amapiano south africa music gift globe,8
2039,1508587142074744832,403,2022-03-28 23:29:37+00:00,"b'RT @lasizwe: If the Oscars were in South Africa, this would be Lupita at the Oscar\xe2\x80\x99s AfterParty \n\n#Lupita #oscars https://t.co/FsOvu93IaJ'",oscars south africa would lupita oscar afterparty lupita oscars,7
2040,1508587115579203585,372,2022-03-28 23:29:31+00:00,"b'RT @MmusiMaimane: Zanu PF is the regional cancer draining South Africa, Namibia and Botswana. It\xe2\x80\x99s costing us. \n\nWe cure a cancer by removi\xe2\x80\xa6'",zanu regional cancer draining south africa namibia botswana costing cure cancer removi,2
2041,1508587038425157640,0,2022-03-28 23:29:12+00:00,b'I\xe2\x80\x99m watching that African rich show on Netflix. Zim and South African girls in africa \xf0\x9f\xa4\xad\xf0\x9f\xa5\xb4\xf0\x9f\xa4\x92 https://t.co/vjlgH9DxeW',watching african rich show netflix south african girls africa,4
2042,1508587025343160334,820,2022-03-28 23:29:09+00:00,"b'RT @SunflowerSrina: \xe2\x80\x9cWe will continue to have Indian friends, we will continue to have Coloured friends, we will continue to have White fri\xe2\x80\xa6'",continue indian friends continue coloured friends continue white,7
2043,1508586943554064384,0,2022-03-28 23:28:50+00:00,b'@BCDreyer Word is South Africa has revoked her use of their accent.',word south africa revoked accent,7
2044,1508586935555657739,14,2022-03-28 23:28:48+00:00,"b'RT @dijoni: This is Putin Africa in the 1970s fighting for the liberation of Africa. Trading revolutionary forces in Mozambique, Angola, an\xe2\x80\xa6'",putin africa fighting liberation africa trading revolutionary forces mozambique angola,5
2045,1508586935413059593,2,2022-03-28 23:28:48+00:00,"b'RT @SirSuggestionX: @POWER987News @nzimandebafana If African countries believe in Africa, they will make their countries great and not use\xe2\x80\xa6'",african countries believe africa make countries great,7
2046,1508586859508682759,159,2022-03-28 23:28:30+00:00,b'RT @GillianYoungBe1: This is how much they hate us! \n\n\xe2\x80\x9c24 flashy cars worth R19 million ministers got while South Africa\xe2\x80\x99s economy stumbled\xe2\x80\xa6',much hate flashy cars worth million ministers south africa economy stumbled,2
2047,1508586846833496068,403,2022-03-28 23:28:27+00:00,"b'RT @lasizwe: If the Oscars were in South Africa, this would be Lupita at the Oscar\xe2\x80\x99s AfterParty \n\n#Lupita #oscars https://t.co/FsOvu93IaJ'",oscars south africa would lupita oscar afterparty lupita oscars,7
2048,1508586773051498501,1,2022-03-28 23:28:09+00:00,b'RT @Adivhah03351543: @goal South Africa\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6 to France on Tuesday https://t.co/GU822iUcCV',south africa france tuesday,9
2049,1508586758170103808,0,2022-03-28 23:28:05+00:00,b'@joshtpm @RadioFreeTom Her background in apartheid South Africa says a lot about her ideas on Darwinism and race.',background apartheid south africa says ideas darwinism race,5
2050,1508586743947309064,7,2022-03-28 23:28:02+00:00,"b'\xf0\x9f\x93\x9b Blue Cycad (Encephalartos horridus), endemic to the Eastern Cape Province of South Africa. It has unusual, striki\xe2\x80\xa6 https://t.co/gUNki4FFbN'",blue cycad encephalartos horridus endemic eastern cape province south africa unusual striki,3
2051,1508586737920053251,103,2022-03-28 23:28:01+00:00,b'RT @peoplesvaccine: This is HUGE. \n\nMexico calls on countries across the globe to reject the weak US-EU leaked text and return to the origi\xe2\x80\xa6',huge nmexico calls countries across globe reject weak leaked text return origi,8
2052,1508586707780014081,14,2022-03-28 23:27:53+00:00,b'RT @enhypen_africa: Top AFRICAN countries streaming ENHYPEN on YouTube.\n\n1. South Africa \xe2\x80\x94195kK\n2. Egypt \xe2\x80\x94 92K\n3. Algeria \xe2\x80\x94 87k\n4. Morocco\xe2\x80\xa6',african countries streaming enhypen youtube south africa egypt algeria morocco,5
2053,1508586707217747980,436,2022-03-28 23:27:53+00:00,b'RT @kimheller3: The irony of President Cyril Ramaphosa speaking about human rights in the North West \n\nLet us never forget #SharpevilleMass\xe2\x80\xa6',irony president cyril ramaphosa speaking human rights north west nlet never forget sharpevillemass,8
2054,1508586592180576265,53,2022-03-28 23:27:26+00:00,b'RT @ChristineJameis: Pro-Palestine activists in South Africa organized many activities over weekend to express their solidarity with the Pa\xe2\x80\xa6',palestine activists south africa organized many activities weekend express solidarity,3
2055,1508586560647798791,0,2022-03-28 23:27:18+00:00,b'@Trevornoah Typical that someone so self-deluded into thinking his father isn\xe2\x80\x99t as white as the people he hates wou\xe2\x80\xa6 https://t.co/3qCbwbPZNj',typical someone self deluded thinking father white people hates,4
2056,1508586532160090126,332,2022-03-28 23:27:12+00:00,"b'RT @nickhedley: Bell Equipment says it\xe2\x80\x99ll shift its manufacturing of articulated dump trucks to the northern hemisphere, and away from Sout\xe2\x80\xa6'",bell equipment says shift manufacturing articulated dump trucks northern hemisphere away sout,4
2057,1508586472017997832,820,2022-03-28 23:26:57+00:00,"b'RT @SunflowerSrina: \xe2\x80\x9cWe will continue to have Indian friends, we will continue to have Coloured friends, we will continue to have White fri\xe2\x80\xa6'",continue indian friends continue coloured friends continue white,7
2058,1508586461746061315,0,2022-03-28 23:26:55+00:00,b'Naija Amapiano Will Collect Grammy First Before South Africa Amapiano \xf0\x9f\x98\x82\n\nQuote this',naija amapiano collect grammy first south africa amapiano nquote,5
2059,1508586456729669637,347,2022-03-28 23:26:54+00:00,b'RT @mudiwa_mahere: Do you know that the Zimbabwe U21 Women\xe2\x80\x99s Hockey team qualified for the Women\xe2\x80\x99s Junior Hockey World Cup being held in Po\xe2\x80\xa6',know zimbabwe women hockey team qualified women junior hockey world held,7
2060,1508586383711035400,16,2022-03-28 23:26:36+00:00,b'RT @nhstreamupdates: \xf0\x9f\x94\x99 7 years ago Niall at Johannesburg in South Africa \n\n28.03.15\n\n#NiallHoran @NiallOfficial https://t.co/HG2BBz7wQs',years niall johannesburg south africa niallhoran,9
2061,1508586369949454338,0,2022-03-28 23:26:33+00:00,"b""South Africa's former white schools are the most racially diverse - Daily Maverick: ... assistant professor in the\xe2\x80\xa6 https://t.co/DJhAGz0LGv""",south africa former white schools racially diverse daily maverick assistant professor,2
2062,1508586283270090757,445,2022-03-28 23:26:12+00:00,"b'RT @ThatEricAlper: In 2006, Jay Z visited South Africa and these children showed him the 6 miles they had to walk every day to get drinkabl\xe2\x80\xa6'",visited south africa children showed miles walk every drinkabl,5
2063,1508586239158587407,0,2022-03-28 23:26:02+00:00,b'Multi-vendor online store - WordPress\nBudget (250-750) USD\nName: computro\nCountry: South Africa\nClient :\xe2\x80\xa6 https://t.co/CForcpza2X',multi vendor online store wordpress nbudget nname computro ncountry south africa nclient,0
2064,1508586166009835523,0,2022-03-28 23:25:44+00:00,"b'@TeslaSolar Hi guys,\nI wonder if you offer discounts for NPO in need of a solar setup in South Africa? Would love t\xe2\x80\xa6 https://t.co/Nl4OEBYtGk'",guys wonder offer discounts need solar setup south africa would love,5
2065,1508586141028880387,14,2022-03-28 23:25:38+00:00,b'RT @enhypen_africa: Top AFRICAN countries streaming ENHYPEN on YouTube.\n\n1. South Africa \xe2\x80\x94195kK\n2. Egypt \xe2\x80\x94 92K\n3. Algeria \xe2\x80\x94 87k\n4. Morocco\xe2\x80\xa6',african countries streaming enhypen youtube south africa egypt algeria morocco,5
2066,1508586131629215752,0,2022-03-28 23:25:36+00:00,b'@nhlanhla_lux_  He bring the mentality of Adolf Hitler is AFRICA and this can lead south africa to war because they\xe2\x80\xa6 https://t.co/CYngWqlhrO',bring mentality adolf hitler africa lead south africa,1
2067,1508586041858473992,31,2022-03-28 23:25:15+00:00,"b""RT @DrWillFowlds: 'The World Bank has issued the world's first wildlife conservation bond, raising $150 million to help efforts to increase\xe2\x80\xa6""",world bank issued world first wildlife conservation bond raising million help efforts increase,2
2068,1508586039480225796,1109,2022-03-28 23:25:14+00:00,"b'RT @richimedhurst: I thought Russia was being shunned by the ""international community""? And yet here are the BRICS\' ambassadors (Brazil, In\xe2\x80\xa6'",thought russia shunned international community brics ambassadors brazil,3
2069,1508586015182761990,24,2022-03-28 23:25:08+00:00,"b""RT @sepedirock: They came to South Africa empty handed but now they're all over driving bicycles , where did they bought them ?\nThese illeg\xe2\x80\xa6""",came south africa empty handed driving bicycles bought nthese illeg,2
2070,1508585977119453188,39,2022-03-28 23:24:59+00:00,"b'RT @bigkoostar: In Europe, there are Europeans.\n\nIn America, there are Americans.\n\nIn Africa, there are Africans &amp; South Africans.\n\n\xf0\x9f\x98\x8f'",europe europeans america americans africa africans south africans,3
2071,1508585971465531399,0,2022-03-28 23:24:58+00:00,b'Suspects to appear in court for attempted hijack of diesel truck - The Citizen https://t.co/R64OIjpK32 #BFN #Bloemfontein',suspects appear court attempted hijack diesel truck citizen bloemfontein,8
2072,1508585960782577665,0,2022-03-28 23:24:55+00:00,"b""@ErnstRoets I'm 41 years old. I was 13 when schools merged with white and black children in 1993 ( Joburg ). After\xe2\x80\xa6 https://t.co/vX96BWo2Mg""",years schools merged white black children joburg,3
2073,1508585929853784067,0,2022-03-28 23:24:48+00:00,"b""@tito_mboweni Sir, that is a lie. South Africa is a failed state, and it won't take long before it is poorer than i\xe2\x80\xa6 https://t.co/oGKovvBuMg""",south africa failed state take long poorer,3
2074,1508585838359330819,440,2022-03-28 23:24:26+00:00,"b'RT @Macky_Sall: I am happy to name the 1,600 meter-long Foundiougne Bridge after Nelson Mandela, who shall never be forgotten, Nelson Mande\xe2\x80\xa6'",happy name meter long foundiougne bridge nelson mandela shall never forgotten nelson mande,4
2075,1508585770084360195,0,2022-03-28 23:24:10+00:00,b'@MzantsiTv @Julius_S_Malema @MbuyiseniNdlozi @SABCNews @Sosa_drip_ @GovernmentZA @SAfmRadio For instance in 2020 Oc\xe2\x80\xa6 https://t.co/NfGwhbYFLX',instance,0
2076,1508585762253684737,0,2022-03-28 23:24:08+00:00,b'South Africa skates on diplomatic thin ice over Russia-Ukraine war \xe2\x80\x93 France 24 https://t.co/AnhXW7dLXp',south africa skates diplomatic thin russia ukraine france,3
2077,1508585649795960845,0,2022-03-28 23:23:41+00:00,b'@JanelleKerrison It seems like the author has lived in South Africa \xf0\x9f\x98\xa2',seems like author lived south africa,8
2078,1508585640837140481,0,2022-03-28 23:23:39+00:00,"b""@Goatonaboat_ thongs. But only in AU \xf0\x9f\xa4\xa3. In South Africa they're slip slops""",thongs south africa slip slops,3
2079,1508585635614965766,0,2022-03-28 23:23:38+00:00,b'South Africa skates on diplomatic thin ice over Russia-Ukraine war \xe2\x80\x93 France 24 https://t.co/LEAMjMB8rV',south africa skates diplomatic thin russia ukraine france,3
2080,1508585633803087876,0,2022-03-28 23:23:37+00:00,"b'South Africa: Today\xe2\x80\x99s latest news and headlines, Monday 28 March 2022 https://t.co/huPwbfFiBi'",south africa today latest news headlines monday march,9
2081,1508585572486557700,137,2022-03-28 23:23:23+00:00,b'RT @TakatsoPhasha: 1. Operation Dudula is fighting Malema.\n\n2. Action-SA is fighting Malema\n\n3. Afriforum is fighting Malema\n\n4. DA is figh\xe2\x80\xa6',operation dudula fighting malema action fighting malema afriforum fighting malema figh,8
2082,1508585568292282370,12,2022-03-28 23:23:22+00:00,"b""RT @cheesemanab: 17/ \xe2\x80\x9cIt's extraordinary the amount of financial resources Israel's placed into them to ensure they're irreversible facts o\xe2\x80\xa6""",extraordinary amount financial resources israel placed ensure irreversible facts,6
2083,1508585507248291844,0,2022-03-28 23:23:07+00:00,"b'South Africa: Today\xe2\x80\x99s latest news and headlines, Monday 28 March 2022 https://t.co/kwETWcRHuj'",south africa today latest news headlines monday march,9
2084,1508585485542830087,2,2022-03-28 23:23:02+00:00,"b""In February we recognized @iowa_corn's Mark Heckman for his 10 years of service as a delegate to the Council. \n\nHec\xe2\x80\xa6 https://t.co/TYumuYxlj2""",february recognized mark heckman years service delegate council nhec,8
2085,1508585439652945926,28,2022-03-28 23:22:51+00:00,"b'RT @MbheleZuzumusa: All aliens must go now, time for hide and sick is gone.Vuka Mzansi (Wake up South Africa \xf0\x9f\x87\xbf\xf0\x9f\x87\xa6), Our mother land is back \xe2\x9c\x8a\xe2\x80\xa6'",aliens must time hide sick gone vuka mzansi wake south africa mother land back,0
2086,1508585438256246785,1089,2022-03-28 23:22:51+00:00,"b""RT @sepedirock: Morning fighters @EFFSouthAfrica here's your brother with his rare skill in South Africa. https://t.co/19JJViG8my""",morning fighters brother rare skill south africa,2
2087,1508585412394205185,112,2022-03-28 23:22:45+00:00,b'RT @sushifired: Operation Dudula will be bigger than Afriforum in a few years time. They won\xe2\x80\x99t be fighting for racist minorities but fighti\xe2\x80\xa6',operation dudula bigger afriforum years time fighting racist minorities fighti,2
2088,1508585401212092425,430,2022-03-28 23:22:42+00:00,b'RT @PhilMphela: TV: Netflix R900-million to spend on South African shows\n\nThe investment will cover one international and three local produ\xe2\x80\xa6',netflix million spend south african shows nthe investment cover international three local produ,9
2089,1508585397395365893,53,2022-03-28 23:22:41+00:00,b'RT @ChristineJameis: Pro-Palestine activists in South Africa organized many activities over weekend to express their solidarity with the Pa\xe2\x80\xa6',palestine activists south africa organized many activities weekend express solidarity,3
2090,1508585329355333648,38,2022-03-28 23:22:25+00:00,"b""RT @destinyzee: #IncaseYouMissedIt \xf0\x9f\xa4\xa3 \xf0\x9f\xa4\xa3 \xf0\x9f\xa4\xa3\n\nWho copied who here? South Africa or America's started this calendar thing? https://t.co/aUQUmKM4\xe2\x80\xa6""",incaseyoumissedit nwho copied south africa america started calendar thing,5
2091,1508585218969645058,1,2022-03-28 23:21:59+00:00,"b""RT @jgwizo1: South Sudan forces surround VP's residence - reports https://t.co/x5fN4x6Lkt via @BBCNews Some of this is being promoted by US\xe2\x80\xa6""",south sudan forces surround residence reports promoted,6
2092,1508585196995571712,1,2022-03-28 23:21:53+00:00,"b""South Sudan forces surround VP's residence - reports https://t.co/x5fN4x6Lkt via @BBCNews Some of this is being pro\xe2\x80\xa6 https://t.co/0zfGzt76GB""",south sudan forces surround residence reports,6
2093,1508585166377127936,1,2022-03-28 23:21:46+00:00,"b'""We call on countries across the globe 2 reject the US-EU weakened alt &amp; return 2 the original vision put forward b\xe2\x80\xa6 https://t.co/XeNmIfgm4h'",call countries across globe reject weakened return original vision forward,6
2094,1508585123305996288,0,2022-03-28 23:21:36+00:00,b'@MmusiMaimane \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3We do not need the advice of Black men who marry white women to feel complete. Zimbabwe is the reg\xe2\x80\xa6 https://t.co/ejqyqgu2Wh',need advice black marry white women feel complete zimbabwe,5
2095,1508585100614660099,0,2022-03-28 23:21:30+00:00,b'#Np on https://t.co/D4WXAL3RZ0 &gt;  DSOH #435 Deeper Shades Of House by Lars Behrenroth w/ excl. guest mix by BRIAN B\xe2\x80\xa6 https://t.co/C8gpHhRWNI',dsoh deeper shades house lars behrenroth excl guest brian,1
2096,1508585070034100234,15,2022-03-28 23:21:23+00:00,b'RT @CatalogingSteve: The archive fires in Brazil and South Africa suggest that liberal democracies are just as capable of destroying an arc\xe2\x80\xa6',archive fires brazil south africa suggest liberal democracies capable destroying,7
2097,1508585058567090178,4,2022-03-28 23:21:20+00:00,"b'RT @UTKHerbarium: This species is Leptodon Smithii, it has a range that includes Europe, the Canary Islands, Central, East, and South Afric\xe2\x80\xa6'",species leptodon smithii range includes europe canary islands central east south afric,0
2098,1508585044029452294,445,2022-03-28 23:21:17+00:00,"b'RT @ThatEricAlper: In 2006, Jay Z visited South Africa and these children showed him the 6 miles they had to walk every day to get drinkabl\xe2\x80\xa6'",visited south africa children showed miles walk every drinkabl,5
